reconstruction_error,anomaly,severity,estimated_RUL
127.23693022248328,0,Normal,450431.21248681314
125.97748554836734,0,Normal,64895.092036108406
113.70280815949856,0,Normal,66098.31111927383
123.41227563035574,0,Normal,130691.81515102327
141.05773799294096,0,Normal,55013.74442790028
145.66982896078147,0,Normal,43573.16412568367
149.25076907050234,0,Normal,38555.425268297535
100.04807253141446,0,Normal,125250.17881653643
155.92969036580504,0,Low,18924.524946097066
118.89774423576272,0,Normal,51060.02797767972
137.20940642345727,0,Normal,28750.210602116586
88.4944684096855,0,Normal,53669.6217522279
155.5707321093813,0,Low,14122.64217323926
122.270558542376,0,Normal,34297.35126570279
80.79511965020336,0,Normal,93204.45512691233
104.26955947260392,0,Normal,130482.93006668269
87.17069047043155,0,Normal,156091.1818104013
134.44893830854167,0,Normal,63237.94589425091
160.79771251369905,0,Low,13910.549796346077
152.59537167547657,0,Low,18651.834257970942
170.94220546528814,0,Low,7980.598099195734
101.95098732667915,0,Normal,47323.93513196015
80.58575577540881,0,Normal,310392.4948238464
100.2118982004631,0,Normal,inf
93.11919343107236,0,Normal,inf
93.5871772971786,0,Normal,inf
130.81124863199122,0,Normal,inf
103.41376416572976,0,Normal,inf
153.4228968939996,0,Low,inf
121.56567474756338,0,Normal,inf
96.948883797135,0,Normal,inf
115.43119479176222,0,Normal,inf
112.37235652725128,0,Normal,inf
109.73831356209716,0,Normal,inf
132.94162390559288,0,Normal,inf
164.89491533005614,0,Low,47367.58053836661
100.78554740201224,0,Normal,96312.28187223148
121.8534738819788,0,Normal,102752.99913406017
100.14568841432636,0,Normal,989834.8638297454
105.94660287690446,0,Normal,inf
126.9722274618667,0,Normal,inf
102.50691103017692,0,Normal,inf
113.21661337139214,0,Normal,inf
116.3386856837284,0,Normal,inf
137.54347832632536,0,Normal,inf
93.68155199318028,0,Normal,inf
147.69704327886336,0,Normal,inf
114.2920118087391,0,Normal,inf
143.09351498674695,0,Normal,inf
124.84356582965478,0,Normal,inf
123.07408646568584,0,Normal,inf
123.44555691495287,0,Normal,inf
144.76744666354546,0,Normal,inf
127.26381304199948,0,Normal,inf
131.96458197975176,0,Normal,2435654.7043214636
177.67364667587887,0,Low,121325.15149375453
106.50335313810986,0,Normal,inf
109.9335246235882,0,Normal,inf
108.00436883335772,0,Normal,inf
114.73698862460964,0,Normal,inf
174.31027267086543,0,Low,10906.071326962456
130.48736808083524,0,Normal,26258.284955151794
135.0997577855663,0,Normal,18232.35700023108
132.45999654952868,0,Normal,19587.24455718865
98.5783282100723,0,Normal,43432.675854122535
72.63121247197732,0,Normal,751493.1656809748
120.41043741709105,0,Normal,inf
136.16966691348844,0,Normal,inf
91.16626955370025,0,Normal,inf
102.4519877318139,0,Normal,inf
105.61593244683588,0,Normal,inf
109.36772751866862,0,Normal,inf
118.66610859855548,0,Normal,inf
141.3977308880376,0,Normal,inf
126.38913145434248,0,Normal,inf
146.13093401147862,0,Normal,inf
125.29222302759035,0,Normal,inf
136.06097301345127,0,Normal,inf
125.20525844693007,0,Normal,inf
112.32134523435758,0,Normal,inf
120.98938314051044,0,Normal,inf
117.21993858234748,0,Normal,inf
95.051334290716,0,Normal,inf
113.35457214234324,0,Normal,inf
109.2428133915206,0,Normal,inf
146.59159345659137,0,Normal,inf
119.84221486427214,0,Normal,inf
115.64863119981544,0,Normal,inf
136.3126702971044,0,Normal,inf
126.34845691424005,0,Normal,inf
132.13842148890316,0,Normal,inf
190.3651616077398,0,Low,inf
133.5762203615616,0,Normal,175134.31340214857
97.00850136607784,0,Normal,inf
104.0110525599992,0,Normal,inf
126.92935315818694,0,Normal,inf
140.31621208280657,0,Normal,inf
136.5792672395822,0,Normal,126816.3724111431
142.47540558652102,0,Normal,324929.0641455253
97.12611531788292,0,Normal,inf
113.93845902129976,0,Normal,inf
120.14377674015638,0,Normal,inf
126.4059734057388,0,Normal,inf
145.02766400488588,0,Normal,inf
90.358911275994,0,Normal,inf
135.96904505841653,0,Normal,inf
148.97850494600075,0,Normal,81314.068870337
121.23924526729576,0,Normal,177760.2769155206
122.89383820094092,0,Normal,inf
163.3149910281344,0,Low,23725.02770302927
113.33390767761456,0,Normal,125424.37780955981
90.5890637552356,0,Normal,inf
107.33296076635264,0,Normal,inf
116.05959761535848,0,Normal,inf
132.27042043640415,0,Normal,inf
133.1906222907595,0,Normal,inf
165.93633395557586,0,Low,248521.70822755876
123.52525667772018,0,Normal,525689.4148673544
101.35136374929698,0,Normal,inf
87.98581902619485,0,Normal,inf
129.20526747077852,0,Normal,inf
154.47252145292137,0,Low,inf
133.01014363197535,0,Normal,inf
107.8805470437128,0,Normal,inf
141.01711018150658,0,Normal,inf
94.81383363127088,0,Normal,inf
102.59338546491108,0,Normal,inf
157.69201217947875,0,Low,inf
97.81823418788088,0,Normal,inf
107.94232122857213,0,Normal,inf
116.16969722985992,0,Normal,inf
171.29223383898662,0,Low,inf
130.42613566785644,0,Normal,111176.15071434337
162.51697604505287,0,Low,40111.28207201659
131.31204543283482,0,Normal,65944.22220963398
140.0432697744952,0,Normal,38876.25173846232
63.33706592850336,0,Normal,641404.0617846323
112.95175316241624,0,Normal,1349460.0217741707
108.6527862051995,0,Normal,inf
133.51232933017977,0,Normal,inf
109.40919799626084,0,Normal,647694.6750429468
109.22729681537844,0,Normal,311894.27827634953
93.3865202369618,0,Normal,inf
107.26716079507136,0,Normal,inf
123.31333026941788,0,Normal,745517.1283098577
114.14575261841736,0,Normal,inf
123.5032530242446,0,Normal,194775.09175390372
104.02519664426184,0,Normal,248770.95441977188
162.8389303242141,0,Low,57451.459387040726
114.00819202124067,0,Normal,83263.7436560323
131.9891305532785,0,Normal,58535.96193640721
111.19356921155315,0,Normal,110205.45480308986
126.24844577628252,0,Normal,53002.70673874887
139.78738955787105,0,Normal,42427.75308501632
92.60000501927357,0,Normal,329838.7030594028
95.87458918513036,0,Normal,inf
90.4445609472282,0,Normal,inf
100.54412011536174,0,Normal,inf
118.98432790846152,0,Normal,inf
160.68092321963752,0,Low,inf
107.82364144186715,0,Normal,inf
91.55289923027856,0,Normal,inf
86.94511926549954,0,Normal,inf
110.06753290020436,0,Normal,inf
133.85099305798147,0,Normal,inf
113.23362345494616,0,Normal,inf
111.132766856161,0,Normal,inf
150.7594166117207,0,Normal,inf
134.12459642626038,0,Normal,inf
151.56161265498983,0,Normal,inf
109.29985524946676,0,Normal,inf
159.9468918533764,0,Low,inf
117.36263757249536,0,Normal,inf
168.2733121803177,0,Low,inf
95.51235718181,0,Normal,inf
159.99269637779608,0,Low,inf
97.39787722267928,0,Normal,inf
127.89768557444692,0,Normal,67446.0248006494
105.75347223741652,0,Normal,inf
123.24490667568784,0,Normal,103925.43764477503
152.66053250199866,0,Low,20027.80462539619
93.09847790861112,0,Normal,112641.13234677819
118.02888564797829,0,Normal,89223.24397399928
112.17862421379024,0,Normal,342209.0564227103
157.10075878495067,0,Low,42822.432351625386
129.03502791606795,0,Normal,35064.88464627005
128.6515131883466,0,Normal,23026.307008789237
127.71859375456376,0,Normal,19756.722335631806
117.60466559767106,0,Normal,24561.078894340757
112.06872399555805,0,Normal,28506.335184312375
119.88987839198808,0,Normal,25795.237369279515
126.36447954549688,0,Normal,28059.85441467735
95.65864021149264,0,Normal,50701.534796570646
111.98234664498044,0,Normal,34772.458245187976
122.55031868393124,0,Normal,26861.378798075664
127.27061038390586,0,Normal,22215.82104360015
163.81979154181383,0,Low,8425.21353898858
119.33043812692786,0,Normal,23835.33314055174
136.3788635213908,0,Normal,21622.195591751497
138.6137329133038,0,Normal,17908.248799848996
104.06825975832584,0,Normal,26473.853957845175
157.7636436737099,0,Low,8616.928601153251
113.48101412153376,0,Normal,21691.065912832582
106.92711543495427,0,Normal,21213.517071183636
115.82054757550505,0,Normal,21199.63876502208
134.75297911899943,0,Normal,17622.05122314948
123.06105609942482,0,Normal,25300.30396763449
111.05392449123732,0,Normal,38279.63376631795
94.32031810531772,0,Normal,63079.16302527046
92.05320846091072,0,Normal,260431.49042559197
82.22516829620763,0,Normal,1327605.6074140538
136.38764595828644,0,Normal,34187.30955926353
121.9336195708263,0,Normal,47145.455798066105
138.88665170759157,0,Normal,27476.8742048814
85.01400870640212,0,Normal,73774.83733897243
151.496904107448,0,Normal,17889.916142748832
140.75888638288183,0,Normal,29097.9285622162
114.85439821169037,0,Normal,62815.38733661737
141.18006952932626,0,Normal,58532.480385229166
110.87431682982344,0,Normal,inf
112.77758359498314,0,Normal,inf
113.50961467153168,0,Normal,inf
88.60821439529678,0,Normal,inf
174.72873593584504,0,Low,inf
107.56034381029863,0,Normal,inf
101.42118704525838,0,Normal,inf
145.27831405007825,0,Normal,inf
120.40158146654215,0,Normal,inf
142.66653919123922,0,Normal,inf
154.0975334558623,0,Low,inf
115.46168395985062,0,Normal,inf
109.33386975276188,0,Normal,inf
127.69489756237918,0,Normal,61160561.99227811
138.5548279951465,0,Normal,4597994.602694633
119.80761329647676,0,Normal,inf
139.00031694987604,0,Normal,81431.4957933506
159.82271112471628,0,Low,19127.091000453132
129.4129783900734,0,Normal,30442.444603543878
138.27851664463938,0,Normal,22037.382548526733
124.9925785555246,0,Normal,25218.75801155848
133.40960523477233,0,Normal,18818.766375596017
118.815503438991,0,Normal,19509.02722786168
137.03705416171002,0,Normal,12464.635668704801
124.62220068818698,0,Normal,15514.460999740233
156.9018965988695,0,Low,6446.7232507744875
114.65308251241235,0,Normal,14061.38469357279
125.8769777360178,0,Normal,14210.901735189529
105.3170190690934,0,Normal,20048.29338527713
147.4828618150857,0,Normal,9196.836642561108
109.22530948308638,0,Normal,20536.952139612837
144.53784459480676,0,Normal,10823.449190555002
156.86524413367354,0,Low,6657.7613484431095
167.00684171091478,0,Low,3966.0020389946358
109.55320333947134,0,Normal,15568.49404513764
127.7170573652016,0,Normal,11900.140433860988
111.20259359337422,0,Normal,15569.637401815375
71.49602073137834,0,Normal,32996.96824351825
99.3700989744532,0,Normal,32404.44898583938
119.09439677085624,0,Normal,25065.564239889532
144.148926272103,0,Normal,11297.324899527202
149.91764998310558,0,Normal,8011.742966936924
139.50890703076692,0,Normal,9286.700125099878
145.52103835946494,0,Normal,7615.63883488205
125.63832784117858,0,Normal,10290.185771483553
144.0601008400437,0,Normal,7037.876978955656
117.73610982281724,0,Normal,10150.914778274257
128.6896140292777,0,Normal,8236.431340489396
110.14258796737566,0,Normal,9141.01030754614
110.79795626438052,0,Normal,10426.638357873613
118.3444525800012,0,Normal,11346.185556104449
103.2448138329825,0,Normal,15485.334606211363
112.87410878612256,0,Normal,16200.772445014842
191.33485996108388,0,Low,403.9053062789349
115.10277740026196,0,Normal,11578.52700224734
93.87346781918455,0,Normal,17226.29152017838
123.29828643777464,0,Normal,11515.015331009607
88.5046628125333,0,Normal,17640.334924384013
101.31546634209566,0,Normal,16815.7080024869
94.55283060237056,0,Normal,17678.172081062163
118.48438827847764,0,Normal,16394.47204925297
96.24008619621686,0,Normal,25379.63419804972
146.4434323023199,0,Normal,11074.411006197171
123.33398568130713,0,Normal,16575.305611744614
103.42436016066908,0,Normal,20172.23789490793
107.28742948299116,0,Normal,20273.75530100441
114.12861028177028,0,Normal,22194.523152423917
126.5354369704999,0,Normal,14367.915128959563
137.4606327734671,0,Normal,9930.353579619883
124.26176206005007,0,Normal,14072.89307730794
99.86548731661485,0,Normal,25665.475658430118
192.72228146480504,0,Low,287.96497033956086
98.9059062388829,0,Normal,22452.102609169575
127.3416642675312,0,Normal,14194.570039438975
133.61443442449828,0,Normal,11497.157704078816
123.61677502150437,0,Normal,14178.276416134137
112.82009941349992,0,Normal,14229.115107052736
105.8752255410514,0,Normal,16216.864981422365
122.4214995956996,0,Normal,12452.210092260448
127.17944966630176,0,Normal,12433.580904517674
155.44766437255737,0,Low,7681.067503350225
153.16490184578038,0,Low,7130.754123325077
82.45581763485842,0,Normal,22419.444000096737
139.45488681840203,0,Normal,8968.280864789796
140.93248432912017,0,Normal,7921.642976609889
142.38206640890283,0,Normal,7957.753795963912
129.00442545335042,0,Normal,10172.646579235488
115.62052136724476,0,Normal,11393.925891451625
143.39713200649757,0,Normal,6981.841783807656
87.0317240416344,0,Normal,16113.650168826265
106.5493045215048,0,Normal,12356.58400188119
148.0376846637315,0,Normal,6099.439035416428
101.74268468026396,0,Normal,12855.739365654108
127.41406369317174,0,Normal,10929.253611516331
96.14941714910378,0,Normal,16432.707679767584
113.91390396020716,0,Normal,14881.821252339812
124.1440905604254,0,Normal,13700.477504067725
127.03673057930756,0,Normal,9202.870906160602
131.60456789589023,0,Normal,9264.88806758737
101.38322804947212,0,Normal,15465.208489662016
125.13191054212196,0,Normal,12589.55797610417
133.13484935983357,0,Normal,10705.97190489225
186.63579220507964,0,Low,1109.337726715947
101.53184739757562,0,Normal,13221.935184066835
124.51330938810143,0,Normal,10036.907002268656
151.41693864268282,0,Normal,5817.637287465653
107.4913766364757,0,Normal,12903.125480948413
114.07334582681813,0,Normal,12328.259536870868
95.42724630827615,0,Normal,16112.232463839988
171.8566831198726,0,Low,2817.584212232656
98.16975207369504,0,Normal,14412.281344499297
91.22732890808344,0,Normal,19815.81501125126
120.593562010252,0,Normal,13423.18695319595
110.1542198641268,0,Normal,16556.832646793046
94.25714679989646,0,Normal,20328.214801629438
125.71309278739072,0,Normal,14886.26056254113
142.1951135103644,0,Normal,10420.795219867665
114.66224714491494,0,Normal,14750.750441619311
81.60625174018035,0,Normal,19862.418302533544
113.111340801735,0,Normal,14467.147256420214
145.0084251238234,0,Normal,7487.464828528213
89.93703297336293,0,Normal,16354.381650358728
128.279877701548,0,Normal,11653.435191294244
107.33430032145549,0,Normal,16753.17397890351
99.68024130882792,0,Normal,16316.156091374016
100.84568984871332,0,Normal,17855.655675383514
113.5752772899626,0,Normal,17198.381662928005
112.13098793035547,0,Normal,21920.842014484086
131.90639623603877,0,Normal,17754.689904179068
139.44620829037524,0,Normal,14106.877638660952
131.56572872896547,0,Normal,16161.284103637354
112.70953819266188,0,Normal,18080.035526307867
105.95817361327109,0,Normal,25548.155448714293
125.70914971175932,0,Normal,26256.84480485972
157.7878222214097,0,Low,7871.957136593956
107.81457748917173,0,Normal,23032.626793730466
82.9322646742403,0,Normal,62280.55294074311
172.9497541451469,0,Low,6228.078166269269
116.3956213306361,0,Normal,29176.202825355052
120.38246952273607,0,Normal,32399.979799025405
134.2374843094899,0,Normal,23769.5870664918
98.9353545047483,0,Normal,47699.06110477147
140.2445714062521,0,Normal,28774.331247954484
106.5485578477676,0,Normal,93846.01278052789
90.44865365340584,0,Normal,inf
134.83587345451883,0,Normal,inf
129.4768952755449,0,Normal,inf
144.52639008008143,0,Normal,inf
174.54697781205675,0,Low,39777.7264920399
119.44392335076638,0,Normal,69448.5143047393
92.34149938832132,0,Normal,175302.0656676583
150.09001205364083,0,Normal,33011.993800022705
137.16354568154838,0,Normal,31803.739633574725
143.30794730558736,0,Normal,21503.09437680716
144.6991588393365,0,Normal,18596.390111135675
103.73815089769064,0,Normal,54735.87745673042
110.05934718903076,0,Normal,40715.14753480385
143.64224804088113,0,Normal,20927.01356572835
103.63210714136228,0,Normal,40739.049094575064
129.58680110078822,0,Normal,42611.88472126771
117.4950998370338,0,Normal,87757.5584971361
104.237453131105,0,Normal,87696.64507942002
131.04138747703772,0,Normal,35781.52803000219
102.92773254692132,0,Normal,1993924.8809754916
117.50059527920318,0,Normal,141944.06235876278
114.77691001121866,0,Normal,inf
153.65864003996447,0,Low,114314.73550361283
120.60622000254666,0,Normal,99866.48533650764
117.61617683434812,0,Normal,135516.85707507026
116.24008087417224,0,Normal,352525.47248387337
145.51252313021828,0,Normal,64784.244892907394
114.82784766647931,0,Normal,293539.3557643752
105.37634091340476,0,Normal,inf
130.4305437934585,0,Normal,inf
86.99864917600638,0,Normal,inf
119.71845360643346,0,Normal,inf
105.38023780622898,0,Normal,inf
163.6794176572195,0,Low,inf
123.4288031221164,0,Normal,inf
115.03603387578592,0,Normal,inf
129.9747614840037,0,Normal,inf
129.82710624425098,0,Normal,89847.88433578613
108.38095505812704,0,Normal,inf
116.69918854981758,0,Normal,inf
155.16022994624316,0,Low,190309.70944142155
117.551682994254,0,Normal,234727.29857541271
141.68099216031632,0,Normal,72078.64866048394
109.2419199731836,0,Normal,129584.94190655636
90.81832598431704,0,Normal,inf
142.065888309785,0,Normal,inf
105.36507517014304,0,Normal,inf
99.27666037238627,0,Normal,inf
121.0503313429791,0,Normal,inf
139.99312383343928,0,Normal,inf
126.83571034283352,0,Normal,inf
141.43067406716054,0,Normal,inf
105.20644568270416,0,Normal,inf
136.60487370485598,0,Normal,inf
98.178028279819,0,Normal,inf
100.0911461463283,0,Normal,inf
133.74345840198308,0,Normal,inf
149.44767951818602,0,Normal,inf
122.13593786713732,0,Normal,inf
87.18283725597321,0,Normal,inf
129.21061142319266,0,Normal,inf
123.4982603438082,0,Normal,inf
116.27649421601356,0,Normal,inf
129.66737762128898,0,Normal,inf
118.70163179607148,0,Normal,inf
113.07312898510808,0,Normal,inf
113.92427181851052,0,Normal,inf
161.14167885170409,0,Low,inf
115.75208713877818,0,Normal,851884.3089374922
105.6530873202386,0,Normal,481735.92659203836
114.15990630760264,0,Normal,inf
89.77633825678338,0,Normal,inf
167.46330260020787,0,Low,183179.99319526105
102.62588972985972,0,Normal,inf
128.18439948616845,0,Normal,inf
123.79194791778367,0,Normal,inf
90.1990135482824,0,Normal,inf
77.23358027253717,0,Normal,inf
107.15398602704882,0,Normal,inf
139.62346390449164,0,Normal,inf
134.3232357809007,0,Normal,inf
108.61240663468026,0,Normal,inf
125.38737069320496,0,Normal,inf
101.0775933104186,0,Normal,inf
126.89557024310268,0,Normal,inf
125.87533876276484,0,Normal,inf
131.3910921261935,0,Normal,inf
127.48815924429682,0,Normal,inf
123.10428615397058,0,Normal,inf
103.47038623204556,0,Normal,inf
116.92273724357604,0,Normal,inf
160.19076162825888,0,Low,inf
122.14874995693798,0,Normal,inf
137.35847098963828,0,Normal,inf
144.5672659592169,0,Normal,inf
97.52071868997692,0,Normal,inf
129.82309311075093,0,Normal,inf
143.54671182088953,0,Normal,inf
85.42316265048423,0,Normal,inf
145.6383461667169,0,Normal,inf
87.90377224000322,0,Normal,inf
104.78046692585488,0,Normal,inf
131.4906949441388,0,Normal,inf
158.78674616425587,0,Low,inf
151.9263721448812,0,Normal,inf
136.53261978026572,0,Normal,inf
104.5029702342453,0,Normal,inf
145.44891489884154,0,Normal,inf
104.85542176930772,0,Normal,inf
103.69112629944604,0,Normal,inf
134.5387067628236,0,Normal,inf
53.673590414157616,0,Normal,inf
126.23827772195624,0,Normal,inf
99.19616956320984,0,Normal,inf
122.96631554015782,0,Normal,inf
116.11079192370904,0,Normal,inf
84.81383726535817,0,Normal,inf
137.57639299022142,0,Normal,inf
116.73168896260952,0,Normal,inf
107.89331190996474,0,Normal,inf
119.7291034659882,0,Normal,inf
125.18596573416362,0,Normal,inf
93.1144527603414,0,Normal,inf
111.5490969320963,0,Normal,inf
118.65727760891282,0,Normal,inf
119.26437497191898,0,Normal,inf
120.52447829582012,0,Normal,inf
146.38753915534798,0,Normal,inf
93.63475890185003,0,Normal,inf
114.99476446067143,0,Normal,inf
145.7485985762204,0,Normal,inf
98.91467072664086,0,Normal,inf
128.7288554560768,0,Normal,inf
138.72082865186843,0,Normal,inf
106.0875916905185,0,Normal,inf
113.37247801735629,0,Normal,inf
117.07647525880522,0,Normal,inf
126.82042751331892,0,Normal,inf
118.27091392858868,0,Normal,inf
129.51508020825315,0,Normal,inf
147.00765222803102,0,Normal,inf
125.64346664393244,0,Normal,inf
131.7416273015359,0,Normal,inf
133.24328940062364,0,Normal,inf
121.198112638956,0,Normal,inf
125.28213248811396,0,Normal,inf
86.87976065753003,0,Normal,inf
131.33432221787504,0,Normal,inf
138.9781813896005,0,Normal,inf
102.14605932571794,0,Normal,inf
119.35030441289574,0,Normal,inf
176.26708074521162,0,Low,inf
147.94348835199892,0,Normal,inf
120.24329147890536,0,Normal,inf
116.4292540773336,0,Normal,inf
106.75125292011944,0,Normal,inf
121.83850275778948,0,Normal,inf
141.21617543793755,0,Normal,inf
112.47934903836828,0,Normal,inf
182.86219965584573,0,Low,24919.41286258366
141.16171199218113,0,Normal,inf
110.25277453960123,0,Normal,inf
136.75535446983568,0,Normal,inf
134.04648407211616,0,Normal,inf
136.99919157821026,0,Normal,inf
84.77714451689964,0,Normal,inf
128.07871095586958,0,Normal,inf
84.36592837120027,0,Normal,inf
120.69567504479252,0,Normal,inf
153.03497398626652,0,Low,inf
113.2868314176616,0,Normal,inf
127.88365602919514,0,Normal,inf
118.18184815700472,0,Normal,inf
135.4377013677708,0,Normal,inf
78.1260165740771,0,Normal,inf
104.7362356346099,0,Normal,inf
111.06139711074196,0,Normal,inf
93.84550708301003,0,Normal,inf
110.90709625431218,0,Normal,inf
150.30685168813935,0,Normal,inf
93.13505071111604,0,Normal,inf
155.6949476039395,0,Low,inf
90.18426515675402,0,Normal,inf
83.92278398710138,0,Normal,inf
100.87115694782892,0,Normal,inf
108.8845272528928,0,Normal,inf
125.514224771697,0,Normal,inf
127.01527977958744,0,Normal,inf
144.95317430640617,0,Normal,inf
107.3465316719778,0,Normal,inf
119.02638068639608,0,Normal,inf
161.73413904155015,0,Low,inf
128.37698610210848,0,Normal,inf
101.0395214290855,0,Normal,inf
106.08275208592174,0,Normal,inf
113.43939286420012,0,Normal,inf
113.11704606264745,0,Normal,inf
104.5343438994886,0,Normal,inf
122.01273348932791,0,Normal,inf
112.24574109699236,0,Normal,inf
138.9893442078453,0,Normal,inf
88.6197755552728,0,Normal,inf
87.6484400491435,0,Normal,inf
104.20860074669648,0,Normal,inf
153.4904737553952,0,Low,inf
118.53775963163643,0,Normal,inf
95.89884179648352,0,Normal,inf
74.12480097913512,0,Normal,inf
115.41836367774732,0,Normal,inf
129.9253166437962,0,Normal,inf
107.04243869538028,0,Normal,inf
126.08959937293707,0,Normal,inf
157.77182922716088,0,Low,inf
114.77999419306718,0,Normal,inf
113.37964505025204,0,Normal,inf
138.49309175330472,0,Normal,inf
93.530691438502,0,Normal,inf
130.51157109357345,0,Normal,inf
127.89233399606448,0,Normal,inf
109.38739577205494,0,Normal,inf
115.13340619760596,0,Normal,inf
149.6656074152602,0,Normal,inf
145.62897807556772,0,Normal,inf
104.8132882337132,0,Normal,inf
121.10964125587286,0,Normal,inf
101.69423569130208,0,Normal,inf
131.2748907460286,0,Normal,inf
89.04298899633805,0,Normal,inf
145.6844349926965,0,Normal,inf
130.01011105051097,0,Normal,inf
143.1132578568731,0,Normal,inf
123.58290536624747,0,Normal,inf
134.95782127266978,0,Normal,inf
117.07175025332424,0,Normal,inf
149.58498137387335,0,Normal,inf
101.01682723248469,0,Normal,inf
131.6168457944294,0,Normal,inf
64.78084073362761,0,Normal,inf
116.38450802706647,0,Normal,inf
143.68554337202866,0,Normal,inf
104.42893163741236,0,Normal,inf
121.16155520816272,0,Normal,inf
98.53587558883682,0,Normal,inf
104.14985688095857,0,Normal,inf
110.14457070046234,0,Normal,inf
148.61304060993862,0,Normal,inf
95.25892459833744,0,Normal,inf
99.61459509226476,0,Normal,inf
161.17818409799716,0,Low,inf
75.08695827350111,0,Normal,inf
115.9303557894645,0,Normal,inf
171.13437926347925,0,Low,inf
101.23612988934195,0,Normal,inf
149.5903555672068,0,Normal,inf
89.12578409313782,0,Normal,inf
178.20594664767532,0,Low,inf
108.52141814595758,0,Normal,inf
100.86113498347888,0,Normal,inf
116.25083298817172,0,Normal,inf
160.26221321941668,0,Low,inf
130.73986548240808,0,Normal,inf
135.4160538600415,0,Normal,inf
92.13692855753386,0,Normal,inf
103.0083919689697,0,Normal,inf
85.64220098066819,0,Normal,inf
120.64128154632829,0,Normal,inf
116.8095656409034,0,Normal,inf
114.59493341772937,0,Normal,inf
142.39194274620797,0,Normal,inf
131.0953085329252,0,Normal,inf
138.56953603465692,0,Normal,inf
125.32106842658568,0,Normal,inf
128.06033387366315,0,Normal,inf
151.12565488919947,0,Normal,inf
149.70901177553833,0,Normal,inf
130.42695588219746,0,Normal,inf
113.84373967761915,0,Normal,inf
110.80531774496984,0,Normal,inf
101.0949220880028,0,Normal,inf
120.3569649023877,0,Normal,inf
125.30250169986596,0,Normal,inf
126.5330488756877,0,Normal,inf
119.2137328425789,0,Normal,inf
120.04221134711248,0,Normal,inf
125.84252133584576,0,Normal,inf
134.21050490153178,0,Normal,inf
153.71327465590807,0,Low,inf
113.80074916897412,0,Normal,inf
126.50605738017616,0,Normal,inf
108.40462298198368,0,Normal,inf
127.3681599263217,0,Normal,inf
100.18496221407156,0,Normal,inf
94.68572651085611,0,Normal,inf
123.49550241414308,0,Normal,inf
105.50411962570614,0,Normal,inf
93.02087511666176,0,Normal,inf
120.9659622510986,0,Normal,inf
129.46533424217043,0,Normal,inf
150.91343317586137,0,Normal,inf
146.6705486156513,0,Normal,inf
135.63514883780422,0,Normal,inf
121.65734175345769,0,Normal,inf
113.5679038396127,0,Normal,inf
156.45577326334364,0,Low,inf
131.22018304431052,0,Normal,inf
134.0542970846259,0,Normal,inf
156.3997154157907,0,Low,inf
114.26759219426076,0,Normal,inf
103.85748569563856,0,Normal,inf
121.42251515503574,0,Normal,inf
140.93066092681616,0,Normal,inf
109.49365495553911,0,Normal,inf
134.21405358321195,0,Normal,inf
162.307667396465,0,Low,inf
105.69019695806873,0,Normal,inf
101.86552576706148,0,Normal,inf
91.07769219940968,0,Normal,inf
150.5539653856581,0,Normal,inf
120.61497878435472,0,Normal,inf
158.8788494413821,0,Low,inf
119.92278717225344,0,Normal,inf
103.50834046114352,0,Normal,inf
136.30935548246384,0,Normal,inf
132.25166187903451,0,Normal,inf
140.82742864933067,0,Normal,inf
132.93251359702168,0,Normal,inf
179.111330104044,0,Low,inf
140.4855553909225,0,Normal,inf
170.0305452764161,0,Low,inf
114.0911972070187,0,Normal,inf
153.39084013447484,0,Low,inf
113.87225971229668,0,Normal,inf
157.6300462267702,0,Low,132605.6452495982
120.09235532500009,0,Normal,219569.8506858329
173.97998529482277,0,Low,7898.504653967417
131.30065942382586,0,Normal,23302.46398003511
162.92733210393962,0,Low,7820.219894798392
154.5076445529517,0,Low,7708.134630757724
89.83101671386112,0,Normal,26565.972930672935
132.84045179919977,0,Normal,12221.98647864101
109.1845876928896,0,Normal,18933.953753980004
136.86236530924887,0,Normal,12847.045724911946
138.6239069855019,0,Normal,11853.905700819094
117.69849029937492,0,Normal,15721.52601541321
102.5569484509692,0,Normal,20809.209116045895
158.97602179447938,0,Low,7042.840728031529
70.87415795636305,0,Normal,39869.56337192176
96.84724333092822,0,Normal,55572.935757794636
173.83578664300254,0,Low,10128.794399014088
144.36738132987452,0,Normal,17450.018219972848
126.8216608523428,0,Normal,22955.425132084885
117.80588402265607,0,Normal,23835.596505939753
162.21750160214472,0,Low,9854.116139780916
130.19478423792592,0,Normal,15580.711458571215
105.01649058386867,0,Normal,21676.08024748836
100.32756782412514,0,Normal,27676.35933811531
99.97128098200352,0,Normal,28618.4897631181
113.84261991756374,0,Normal,28675.162555036015
129.8000451912119,0,Normal,23520.61449094277
112.39961831577564,0,Normal,35961.36072623972
120.71620636963785,0,Normal,51992.6021212002
132.72364945720508,0,Normal,21214.04287166326
95.0933438735712,0,Normal,52706.58240308134
131.23405958319114,0,Normal,39880.54668780684
142.340879013076,0,Normal,20024.117214792408
93.81838034626752,0,Normal,54316.68702980442
139.23276733593647,0,Normal,20170.63070163978
90.94004066277284,0,Normal,37899.38570326356
170.88122331782338,0,Low,6284.3658893124375
126.70914382525196,0,Normal,19323.941019600283
136.2175468571286,0,Normal,14721.50597637635
130.76175746049958,0,Normal,14054.010459680856
163.62373644147354,0,Low,5637.16391408415
104.86561877520975,0,Normal,16575.087476044217
